inventor_id,name,country
fl:tr_ln:truong-8,Tran-dinh Truong,US
fl:je_ln:riedmiller-1,Jeffrey Riedmiller,US
fl:ta_ln:kimura-94,Takahiko Kimura,JP
fl:zu_ln:fan-1,Zuo Fan,CN
fl:ho_ln:lambert-3,Howard Shelton Lambert,GB
fl:ma_ln:riddle-5,Marlene A. Riddle,US
fl:ju_ln:roberts-5,Justin L. Roberts,US
fl:ta_ln:edamura-2,Tadataka Edamura,JP
fl:we_ln:su-168,Wenyi SU,CN
fl:ad_ln:majumder-2,Aditi Majumder,US
fl:da_ln:clarke-12,David E. Clarke,US
fl:th_ln:west-6,Thomas G. West,US
fl:ji_ln:chen-1167,Jiangnan Jason Chen,US
fl:so_ln:joon-1,So Young Joon,KR
fl:zh_ln:li-304,Zheng Li,US
fl:jo_ln:schumacher-24,Jörg Schumacher,DE
fl:be_ln:vaughn-2,Bennie J. Vaughn,US
fl:la_ln:torriani-1,Laurent Torriani,CH
fl:an_ln:eager-1,Antony J. Eager,GB
fl:na_ln:seki-10,Naoki Seki,JP
fl:ma_ln:lagoarenas-1,Marta Lago-Arenas,GB
fl:ja_ln:hamstra-1,James R. Hamstra,US
fl:va_ln:paruchuri-2,Vamsi K. Paruchuri,US
fl:da_ln:gordon-2,Daniel F. Gordon,US
fl:ti_ln:deegan-1,Timothy John Deegan,GB
fl:fr_ln:blinn-1,Franz Blinn,Unknown
fl:hi_ln:fukuhara-4,Hiroshi Fukuhara,JP
fl:ha_ln:peters-15,Harold Peters,US
fl:me_ln:orlando-1,Melissa Orlando,US
fl:al_ln:timonov-4,Alexandr Mikhailovich Timonov,RU
fl:sy_ln:ahmad-15,Syed Noman Ahmad,US
fl:de_ln:hsu-13,Dennis Hsu,TW
fl:yu_ln:yanagishita-2,Yuji Yanagishita,JP
fl:ha_ln:villgren-1,Hannu Villgrén,FI
fl:yu_ln:miyamoto-18,Yusuke Miyamoto,JP
fl:gr_ln:aratoon-1,Gregory Aratoon,GB
fl:li_ln:wang-452,Lixin Wang,CN
fl:wa_ln:matsumoto-1,Wakana Matsumoto,JP
fl:ri_ln:roussy-1,Richard Brian Roussy,CA
fl:je_ln:debonet-1,Jeremy Samuel De Bonet,US
fl:ly_ln:robie-2,Lyndon J. Robie,US
fl:an_ln:schadt-1,Andrew F. Schadt,US
fl:jo_ln:miller-73,John C. Miller,US
fl:ha_ln:kishi-2,Hajimu Kishi,JP
fl:h._ln:walding-1,"H. Paul Walding, Jr.",US
fl:ei_ln:min-3,Eileen J. Min,US
fl:kr_ln:surugucchi-2,Krishnakumar Rao Surugucchi,US
fl:md_ln:amanullah-2,Md Amanullah,SA
fl:ma_ln:atkins-6,Martin Atkins,GB
fl:ho_ln:huang-153,Hongye Huang,CN
fl:mi_ln:lindsay-4,Michael R. Lindsay,US
fl:al_ln:gangjee-1,Aleem Gangjee,US
fl:ma_ln:hayashi-30,Makoto Hayashi,JP
fl:ya_ln:yin-21,Yawei Yin,US
fl:je_ln:mann-2,Jeffrey A. Mann,US
fl:pe_ln:janssen-6,Peter J. Janssen,US
fl:ni_ln:seleznev-1,Nikita Seleznev,US
fl:do_ln:kidwell-2,"Donald William Kidwell, Jr.",US
fl:hi_ln:yoshihara-6,Hiroto Yoshihara,JP
fl:ri_ln:unterlander-1,Richard Unterlander,CA
fl:ch_ln:fan-53,Chen-Peng Fan,TW
fl:gi_ln:iyer-2,Giridhar Iyer,US
fl:ts_ln:kurakata-1,Tsuyoshi Kurakata,JP
fl:xi_ln:zheng-301,Xiaofan Zheng,US
fl:yu_ln:liang-2,Yu-Min Liang,TW
fl:ya_ln:takii-1,Yasuko Takii,JP
fl:je_ln:nachlas-1,Jesse Alan Nachlas,US
fl:an_ln:schirr-1,Andreas Schirr,DE
fl:ge_ln:krsek-1,George Krsek,US
fl:ma_ln:baum-7,Marc Baum,US
fl:te_ln:pickett-3,Teddy L. Pickett,US
fl:te_ln:osaka-1,Tetsuya Osaka,JP
fl:ti_ln:long-5,Timothy E. Long,US
fl:ur_ln:rubin-1,Uri Rubin,IL
fl:yo_ln:miyamura-1,Yoshinori Miyamura,JP
fl:ju_ln:blackburn-1,Justin Blackburn,US
fl:bj_ln:criel-1,Bjorn Criel,BE
fl:vi_ln:slaker-1,Victoria Slaker,US
fl:mo_ln:faruque-4,Mohammad Omar Faruque,US
fl:at_ln:chryssis-1,Athanasios Chryssis,US
fl:ru_ln:gjerset-1,Ruth A. Gjerset,US
fl:zh_ln:wei-41,Zhen Wei,US
fl:ni_ln:shah-18,Nirav Shah,US
fl:je_ln:debord-3,Jeffrey T. DeBord,US
02rusnkcw015bsrxl9g6uqmor,Eric Madtson,US
fl:ro_ln:mathur-1,Rohitashva Mathur,US
fl:jo_ln:garabedian-1,John M. Garabedian,US
fl:la_ln:guthrie-1,Lawson Guthrie,US
fl:al_ln:chenkim-1,Alice Ann Chen Kim,US
fl:el_ln:oberwelz-3,Elger Oberwelz,US
fl:jo_ln:ferber-1,John Ferber,US
fl:hu_ln:wang-133,Hua Wang,CN
fl:so_ln:saha-5,Sourav Saha,IN
fl:wa_ln:barsoum-1,Wael K. Barsoum,US
fl:ne_ln:shih-1,Neng-Tai Shih,TW
fl:wo_ln:landmann-1,Wolf S. Landmann,US
fl:ca_ln:voinescu-1,Catalin D. Voinescu,GB
fl:li_ln:yuan-61,Lihua Yuan,US
fl:xu_ln:wang-189,Xu Wang,CN
fl:ma_ln:walter-4,Matthieu Walter,FR
fl:sh_ln:sumita-1,Shigekazu Sumita,JP
fl:lo_ln:mackay-1,Logan John Mackay,US
fl:mi_ln:dai-13,Mingjie Dai,US
fl:ja_ln:salstrom-1,Jared Salstrom,US
fl:ga_ln:doss-1,Garrett Doss,US
fl:ro_ln:wille-3,Robert Henry Wille,US
fl:ro_ln:ash-6,Robert W. Ash,US
fl:jo_ln:kraemer-7,John A. Kraemer,US
fl:wi_ln:borgmann-1,Wilfried Borgmann,DE
fl:he_ln:thaler-5,Herbert A. Thaler,US
fl:br_ln:jacobsen-3,Brad Jacobsen,US
fl:hs_ln:chiang-44,Hsin-Ming Chiang,TW
fl:li_ln:suh-1,Linda Suh,US
fl:bo_ln:bassler-1,Bonnie L. Bassler,US
fl:ma_ln:stormer-1,Markus Störmer,DE
fl:hy_ln:seo-48,Hyo Hyun Seo,KR
fl:si_ln:whiteley-3,Simon M. Whiteley,GB
fl:vo_ln:khandetskyy-1,Volodymyr Khandetskyy,UA
fl:ph_ln:nash-1,Philip Nash,US
fl:yo_ln:katagiri-10,Yoshitada Katagiri,JP
fl:de_ln:berman-3,Dennis Berman,US
fl:jo_ln:kluth-1,Joachim Kluth,DE
fl:el_ln:grant-6,Elliott Grant,US
fl:ro_ln:brun-4,Rosanna Brun,IT
fl:mi_ln:stettler-1,Michael R. Stettler,US
fl:di_ln:gruen-1,Dieter M. Gruen,US
fl:he_ln:vorholt-1,Herbert Vorholt,DE
fl:hi_ln:nishio-5,Hideaki Nishio,JP
fl:yo_ln:sun-98,Yongli SUN,CN
fl:yi_ln:hu-140,Yih-Chun Hu,US
fl:be_ln:brule-1,Benoit Brule,FR
fl:th_ln:zalewski-1,Thomas W. Zalewski,US
fl:ma_ln:yoshikawa-22,Masao Yoshikawa,JP
fl:ha_ln:zhou-25,Hangyu Zhou,CN
fl:ad_ln:rubenstein-1,Adam Rubenstein,US
fl:ar_ln:post-1,Arie Gerard Post,NL
fl:my_ln:lenhard-1,Myron J. Lenhard,US
fl:th_ln:rodriguez-4,Thomas Rodriguez,US
fl:sh_ln:yang-573,Shih-Sheng Yang,TW
fl:st_ln:paredes-2,Stephan Paredes,CH
fl:ca_ln:masciarelli-1,Camillo Masciarelli,US
fl:re_ln:duncan-2,Reesie Duncan,US
fl:jo_ln:herrmann-5,John E. Herrmann,US
fl:ta_ln:hayashi-68,Takeshi Hayashi,JP
fl:al_ln:tran-15,Alain Tran,KR
fl:ta_ln:shimono-4,Takuyo Shimono,JP
fl:do_ln:slezak-1,Dominik Slezak,PL
fl:mi_ln:hiles-1,Michael C. Hiles,US
fl:ch_ln:thiel-4,Charles G. Thiel,US
fl:da_ln:cimini-1,David M. Cimini,US
fl:gu_ln:fan-33,Guofeng Fan,CN
fl:br_ln:southey-1,Bruce Southey,GB
fl:ve_ln:solovyeva-1,Vera Solovyeva,RU
fl:to_ln:mcclelland-1,Todd A. McClelland,US
fl:ta_ln:kotani-6,Takafumi Kotani,JP
fl:ha_ln:nienburg-1,Hans Juergen Nienburg,Unknown
fl:ro_ln:meryman-1,Roy L. Meryman,US
fl:ki_ln:burrichter-1,Kim E. Burrichter,US
fl:ro_ln:biolchini-2,"Robert F. Biolchini, Jr.",US
fl:ak_ln:sakakibara-5,Akihiro Sakakibara,JP
fl:an_ln:ehrlich-2,Andreas Ehrlich,DE
fl:el_ln:adams-7,Elroy Adams,US
fl:wi_ln:lohmiller-1,Winfried Lohmiller,DE
fl:mi_ln:cook-17,Michael Ian Cook,NL
fl:st_ln:kamara-1,Steven Kamara,US
fl:ru_ln:rogers-1,Rudy E. Rogers,US
fl:yu_ln:arai-20,Yutaka Arai,JP
fl:mi_ln:han-116,Min-Koo Han,KR
fl:gr_ln:cummings-1,Greg Cummings,US
fl:ja_ln:kaizerman-1,Jacob Kaizerman,US
fl:st_ln:moore-2,Stanley E. Moore,US
fl:ri_ln:eberle-2,Richard Eberle,DE
fl:xu_ln:fan-11,Xuliang Fan,CN
fl:ke_ln:saitoh-7,Kenji Saitoh,JP
fl:ni_ln:hui-1,Ni HUI,CN
fl:st_ln:gustafson-8,Steven R. Gustafson,US
fl:ke_ln:taima-1,Kenji Taima,JP
fl:la_ln:miller-64,Lawrence W. Miller,US
fl:jo_ln:becker-35,Jörg Becker,DE
fl:al_ln:kirby-8,Allan B. Kirby,US
fl:mi_ln:marek-1,Michael Marek,US
02s1rf949ptndis1yyi9q1mp8,Jaime Brenkus,US
fl:su_ln:cho-230,Sunghye Cho,KR
fl:to_ln:tanaka-45,Tooru Tanaka,JP
fl:mo_ln:bandera-1,Monica Bandera,CH
02s21rr4wcsm2l6i0fi2xyubs,Allen Cerekas,US
fl:ka_ln:ousyuya-1,Kazushi Ousyuya,JP
fl:ca_ln:espinosa-1,Carlos Espinosa,US
fl:ji_ln:kang-216,Jinsuk Kang,US
fl:ke_ln:yagyu-3,Kengo Yagyu,JP
fl:mi_ln:despreaux-1,Michael Despreaux,US
fl:ro_ln:nagel-7,Robert H. Nagel,US
fl:an_ln:chichak-1,Andrei Chichak,CA
fl:ya_ln:lu-149,Yapeng Lu,CN
fl:ro_ln:boehm-2,Robert Thomas Boehm,DE
fl:ja_ln:neumiller-1,James S. Neumiller,US
fl:ho_ln:lee-285,Ho-nyeon Lee,KR
fl:ma_ln:hofmann-15,Martin Hofmann,DE
fl:ma_ln:sakai-20,Masato Sakai,JP
fl:sh_ln:wang-748,Shanxiang Wang,CN
fl:ro_ln:horst-5,Robert W. Horst,US
fl:ol_ln:norton-1,Oliver Norton,GB
fl:gr_ln:sotzing-1,Gregory A. Sotzing,US
fl:si_ln:abdrahman-1,Siti Humairah Abd Rahman,MY
fl:se_ln:kim-1106,Seokjung Kim,KR
fl:ve_ln:ranganath-1,Venkatesh-Prasad Ranganath,IN
fl:ro_ln:blanchard-9,Robert Winston Blanchard,US
fl:th_ln:gorsuch-2,Thomas E. Gorsuch,US
fl:ne_ln:poulton-1,Neil Poulton,FR
fl:ro_ln:rinker-2,Roger A. Rinker,US
fl:av_ln:meir-3,Avraham Meir,IL
fl:ma_ln:oldham-2,Mark F. Oldham,US
fl:di_ln:schmidt-18,Dietmar Schmidt,DE
fl:ts_ln:takemura-1,Tsutomu Takemura,JP
fl:ch_ln:lee-933,Chun-Te Lee,TW
fl:hi_ln:moeller-1,Hinrich Moeller,DE
fl:su_ln:cho-97,Sung Yun Cho,Unknown
fl:ol_ln:levitsky-1,Oleg Levitsky,US
fl:je_ln:jackson-47,Jerome Jackson,US
fl:da_ln:walker-86,Darryl G. Walker,US
fl:ba_ln:setzer-1,Barry D. Setzer,US
fl:jo_ln:staudte-1,Jonas Staudte,FR
fl:hi_ln:shoji-9,Hideki Shoji,JP
fl:gu_ln:chen-296,Gui Chen,CN
fl:da_ln:young-64,Daniel D. Young,US
fl:ya_ln:chen-423,Yanna Chen,CN
fl:el_ln:gil-4,Elly Gil,KR
fl:hi_ln:tachiki-3,Hiroshi Tachiki,JP
fl:wi_ln:mueller-9,William R. Mueller,US
fl:pe_ln:laitenberger-1,Peter Georg Laitenberger,GB
fl:an_ln:karpov-2,Andrei S. Karpov,DE
fl:ar_ln:baig-1,Arif Ali Baig,US
fl:pa_ln:kolodner-1,Paul Robert Kolodner,US
fl:sn_ln:bagawade-1,Snehal Bagawade,CA
fl:we_ln:yang-75,Wei Yang,US
fl:te_ln:serbessa-1,Tesfaye Serbessa,US
fl:hi_ln:kamino-3,Hiroaki Kamino,JP
fl:el_ln:gross-2,Elena GROSS,CH
fl:yu_ln:rostova-1,Yulia Georgievna Rostova,RU
fl:kr_ln:kshonze-1,Kristopher Kshonze,CA
fl:sh_ln:huang-78,Shih-Chung Huang,TW
fl:be_ln:gonon-1,Bertrand Gonon,FR
fl:vl_ln:gruver-1,Vladimir Gruver,US
fl:ke_ln:woodruff-2,Kenneth R. Woodruff,US
fl:yu_ln:kim-235,Yunho Kim,KR
fl:ta_ln:shogaki-3,Takaaki Shogaki,JP
02s6c31jepcytuix2xhc9acqw,Patricia J. Himelhoch,US
fl:ta_ln:mizutani-7,Takayuki Mizutani,US
fl:hy_ln:jeong-119,Hyeonkuk Jeong,US
fl:an_ln:rembiak-1,Andreas REMBIAK,DE
fl:cr_ln:mazzagatte-1,Craig Mazzagatte,US
fl:yu_ln:fujii-1,Yukiko Fujii,JP
fl:le_ln:harris-5,"Leon Harris, Jr.",US
fl:by_ln:kim-582,Byounghoon Kim,KR
fl:ma_ln:takagishi-2,Masayuki Takagishi,JP
fl:jo_ln:martin-112,Jonathan B. Martin,US
fl:th_ln:baranowski-1,"Thomas J. Baranowski, Jr.",US
fl:th_ln:snead-2,Thomas E. Snead,US
fl:ra_ln:nowak-5,Ralph M. Nowak,US
fl:mi_ln:starsinic-3,Michael F. Starsinic,US
fl:st_ln:emeyriat-1,Stephane Emeyriat,FR
fl:ch_ln:calvert-9,Chris Calvert,US
fl:ka_ln:nagasaka-2,Kazuya Nagasaka,JP
fl:ky_ln:park-384,Kyoung Park,KR
fl:gr_ln:manlove-2,Gregory J. Manlove,US
fl:em_ln:koyama-1,Emi Koyama,JP
fl:hi_ln:chisaka-2,Hiroki Chisaka,JP
fl:ki_ln:williams-6,Kirt Williams,US
fl:st_ln:siren-1,Sten Sirén,FI
fl:ro_ln:palomba-2,Roberto Palomba,IT
fl:re_ln:brewer-1,Rebecca Brewer,US
fl:ne_ln:atluri-1,Neela R. Atluri,US
fl:ab_ln:lin-2,Abraham T. Lin,US
fl:ol_ln:piirainen-1,Olli Piirainen,FI
fl:sh_ln:horii-6,Shinji Horii,JP
fl:hy_ln:yum-5,Hyungyul YUM,KR
fl:di_ln:charlson-1,Dirk Charlson,US
fl:ke_ln:jayarajan-1,Keerthi Jayarajan,IN
fl:ro_ln:cromwell-4,Roger S. Cromwell,US
fl:ma_ln:kurahashi-6,Makoto Kurahashi,JP
fl:st_ln:thwaites-1,Stephen A. Thwaites,US
fl:gu_ln:dubot-1,Guy Dubot,FR
fl:ri_ln:dettinger-1,Richard D. Dettinger,US
fl:ma_ln:frohlich-6,Matthias Fröhlich,CN
fl:ke_ln:miyawaki-7,Keiko Miyawaki,JP
fl:wi_ln:beale-1,William T. Beale,US
fl:tr_ln:mckenzie-1,Trent R McKenzie,US
fl:be_ln:lessard-2,Benoit H. Lessard,CA
fl:ko_ln:kawahara-12,Kouzou Kawahara,JP
fl:yi_ln:han-63,Yike Han,CN
fl:va_ln:dissette-1,Valeria Dissette,IT
fl:di_ln:mullick-1,Dibakar Mullick,IN
fl:ro_ln:cowgill-1,Ronnie A. Cowgill,US
fl:la_ln:vetland-1,Lasse Vetland,NO
fl:pe_ln:defares-1,Peter Bernard Defares,NL
fl:ji_ln:zhang-444,Jin Zhang,CN
fl:ne_ln:herring-1,Neal R. Herring,US
fl:mu_ln:kelley-2,Muriel Lynn Kelley,US
fl:fr_ln:wu-16,Frank Wu,CN
fl:jo_ln:norman-18,John Anthony Thomas Norman,US
fl:av_ln:kfir-1,Aviv Kfir,IL
fl:ge_ln:grober-1,Gernot Grober,AT
fl:br_ln:ericson-3,Braden Christopher Ericson,US
fl:ko_ln:murakami-28,Koichi Murakami,JP
fl:st_ln:price-9,Stephen Price,GB
fl:mi_ln:ham-9,Minki Ham,KR
fl:ge_ln:douhet-1,Gerard Douhet,FR
fl:sa_ln:shibata-9,Satoshi Shibata,JP
fl:bi_ln:yang-47,Bin Yang,US
fl:ta_ln:kim-377,Tai Hoon Kim,KR
fl:an_ln:ingle-3,Andrew Ingle,DE
fl:fr_ln:grunewald-1,Fred A. Grunewald,US
fl:jo_ln:lawson-18,John Lawson,US
fl:ch_ln:adkins-19,Christopher Alan Adkins,US
fl:sh_ln:li-81,Sheng Li,AU
fl:na_ln:mulligan-2,Natalia Mulligan,IE
fl:no_ln:minskoff-1,Noah Mark Minskoff,US
fl:jo_ln:bruner-4,John David Bruner,US
fl:da_ln:breed-2,David S. Breed,US
fl:hi_ln:oda-9,Hidetaka Oda,JP
fl:bo_ln:landa-1,Boris Landa,DE
fl:mi_ln:gerardi-2,Michael M. Gerardi,US
fl:gr_ln:needel-1,Gregory Needel,US
fl:ma_ln:diggs-3,Matthew Byrne Diggs,US
fl:th_ln:wolf-16,Theo Wolf,DE
fl:ja_ln:perezpellitero-2,Javier Perez-Pellitero,FR
02sc1300yywuct9c2vg189ax5,Keun Young Pakr,KR
fl:ki_ln:osipov-1,Kirill Osipov,RU
fl:ma_ln:davis-49,Mark E. Davis,US
fl:ji_ln:shin-95,Jinwoo Shin,KR
fl:ry_ln:hosoi-3,Ryo Hosoi,CN
fl:to_ln:nakayama-29,Toshiaki Nakayama,JP
fl:ch_ln:gan-12,Chon Seong Gan,US
fl:ha_ln:cho-179,Han Gyu Cho,KR
fl:ge_ln:okazaki-2,Gen Okazaki,JP
fl:ha_ln:quenzer-1,Hans-Joachim Quenzer,DE
fl:la_ln:douglas-6,Lawrence Douglas,US
fl:va_ln:morrill-1,"Vaughan Morrill, Jr.",US
fl:ky_ln:oh-109,Kyunghee Oh,KR
fl:th_ln:pearson-4,Thomas Clark Pearson,US
fl:mi_ln:saranow-1,Mitchell H. Saranow,US
fl:di_ln:alonsofernandez-1,Diego Alonso Fernández,ES
fl:ka_ln:itou-19,Kazuhiro Itou,JP
fl:ma_ln:sauer-13,Martin Sauer,DE
fl:yo_ln:zou-8,Yong Zou,CN
fl:r._ln:baer-2,R. Baer,US
fl:be_ln:devore-1,Benjamin Charles Devore,US
fl:le_ln:woods-2,Lee O. Woods,US
fl:jo_ln:choi-87,Jong-Hyun Choi,KR
fl:se_ln:tahara-3,Seiichiro Tahara,JP
fl:sh_ln:yang-797,Sheng-An Yang,Unknown
fl:hs_ln:li-32,Hsueh M. Li,US
fl:pa_ln:szot-2,Paweł Szot,PL
fl:ke_ln:iwano-2,Kenji Iwano,JP
fl:ki_ln:saka-1,Kikuo Saka,JP
fl:ar_ln:abichandani-1,Arun Abichandani,US
fl:em_ln:pariani-1,Emilio Pariani,IT
fl:ed_ln:taylor-6,Edward C. Taylor,US
fl:yu_ln:chiang-7,Yung-Ping Chiang,TW
fl:ri_ln:tejpal-1,Ritish Tejpal,US
fl:wa_ln:wanomar-1,Wan Saridah Wan Omar,MY
fl:ru_ln:brunner-2,Rudolf Brunner,DE
fl:al_ln:zotti-2,Alessandro Zotti,IT
fl:hi_ln:takenaka-27,Hirofumi Takenaka,JP
fl:co_ln:teed-1,Colin Teed,GB
fl:jo_ln:curto-1,John M. Curto,US
fl:ja_ln:cora-2,Jason Cora,US
fl:ak_ln:tsuboi-4,Akira Tsuboi,JP
fl:ju_ln:du-17,Juan Du,CN
fl:hi_ln:mizushima-8,Hiroshi Mizushima,JP
fl:my_ln:jung-62,Myung Hoon Jung,KR
fl:ch_ln:chung-90,Chia-Ko Chung,TW
fl:jo_ln:brownell-1,Jody D. Brownell,CA
fl:sc_ln:poxon-1,Scott W. Poxon,US
fl:ta_ln:sakamoto-47,Takenori Sakamoto,JP
fl:yo_ln:atarashi-4,Yoshitaka Atarashi,JP
fl:al_ln:wesley-3,Alan C. Wesley,US
fl:la_ln:kotecha-1,Lalit R. Kotecha,US
fl:fu_ln:chong-1,Fu Chiung Chong,US
fl:my_ln:yeom-8,Myung Ki Yeom,KR
fl:ja_ln:patterson-22,James W. Patterson,US
fl:sa_ln:teli-2,Samar R. Teli,US
fl:yo_ln:lee-110,Yong Jin Lee,US
fl:ma_ln:hartmann-19,Markus Hartmann,DE
fl:sa_ln:venkataraman-5,Sashikumar Venkataraman,US
fl:pr_ln:sawargaonkar-1,Pranavkumar Sawargaonkar,IN
fl:no_ln:hakim-2,Nouri E. Hakim,US
fl:fr_ln:paulsen-3,Frode Paulsen,NO
fl:ja_ln:fairweather-1,James A. Fairweather,US
fl:gr_ln:quirk-1,Graeme Quirk,AU
fl:hi_ln:sonoda-11,Hidehiro Sonoda,JP
fl:no_ln:kato-38,Nobukazu Kato,JP
fl:pa_ln:morrow-5,Patrick Morrow,US
fl:je_ln:koziol-1,Jeffrey E. Koziol,US
fl:sh_ln:yamanaka-29,Shoichi Yamanaka,JP
02shm9n4limnnirknpimdolxd,Sinichi Kurohiji,Unknown
fl:ma_ln:raghunath-4,Mandayam T. Raghunath,US
fl:ya_ln:chen-352,Yaoda Chen,CN
fl:pe_ln:kunz-2,Peter Kunz,CH
fl:at_ln:takayanagi-1,Atsushi Takayanagi,JP
fl:wi_ln:mays-1,William Mays,US
fl:yu_ln:katoh-12,Yuki Katoh,BE
fl:sh_ln:tsai-28,Shau-Yu Tsai,TW
fl:ch_ln:kallingal-1,Chidambaram G. Kallingal,US
fl:ch_ln:hogg-7,Christopher Hogg,US
fl:mi_ln:moretti-2,Michael Moretti,US
fl:ru_ln:patel-29,Rushikesh M. Patel,US
fl:ak_ln:wakatani-1,Akiyoshi Wakatani,JP
fl:sh_ln:ohtani-19,Shinya Ohtani,JP
fl:hy_ln:lim-180,Hyoung-Soo Lim,KR
fl:sh_ln:omori-8,Shun OMORI,JP
fl:ol_ln:zaitsev-1,Oleg V. Zaitsev,RU
fl:ti_ln:wilson-12,Timothy Wilson,GB
fl:ar_ln:spector-1,Artem Spector,IL
fl:ch_ln:chou-182,Chin-Wen Chou,TW
fl:na_ln:tamarapalli-1,Nagesh Tamarapalli,US
fl:sh_ln:yang-540,Shuquan YANG,CN
fl:yo_ln:sasaki-45,Yoshio Sasaki,JP
fl:fe_ln:chen-61,Feng Chen,DE
fl:hy_ln:cho-93,Hyun-Jin Cho,KR
fl:da_ln:dommett-1,David W Dommett,US
fl:ta_ln:fujiwara-33,Takashi Fujiwara,JP
fl:he_ln:allen-6,Herbert Allen,US
fl:ma_ln:yeung-8,Man Fu E. Yeung,US
fl:hu_ln:huan-1,Huan Huan,CN
fl:ka_ln:videbaek-1,Karsten Videbaek,DK
fl:ji_ln:kim-48,Ji Won Kim,KR
fl:ra_ln:watts-5,Raymond F. Watts,US
fl:ri_ln:fletcher-5,Richard S. Fletcher,US
fl:ja_ln:hoentschel-1,Jan Hoentschel,DE
fl:ic_ln:kawashima-1,Ichiro Kawashima,JP
fl:ta_ln:ito-97,Tatsuya Ito,JP
fl:sa_ln:tomic-2,Sasa Tomic,CH
fl:fr_ln:payne-7,Fredrick A. Payne,US
fl:ke_ln:shimizu-8,Keizo Shimizu,JP
fl:en_ln:witt-1,Enrique R. Witt,US
fl:ch_ln:chang-1206,Chi-Shun Chang,TW
fl:hi_ln:inoue-80,Hirowo Inoue,JP
fl:ve_ln:norman-2,Vernon R. Norman,US
fl:to_ln:yoshida-83,Toru Yoshida,JP
fl:ho_ln:lee-384,Hoon Hui Lee,KR
fl:an_ln:natale-2,Anthony Natale,US
fl:je_ln:bowker-2,Jeffrey C. Bowker,US
fl:do_ln:broadhurst-1,"Douglas S. Broadhurst, IV",US
fl:hi_ln:kanai-5,Hiroshi Kanai,JP
fl:ol_ln:lapicque-1,Olivier Lapicque,US
fl:ma_ln:schwartz-1,Mara C. Schwartz,US
fl:zu_ln:wang-65,Zui Wang,CN
fl:to_ln:bechtel-2,Todd Bechtel,US
fl:je_ln:hwang-59,Jenq-Yih Hwang,US
fl:ji_ln:jang-156,Ji Woong Jang,KR
fl:do_ln:yang-58,Dong Shin YANG,KR
fl:ad_ln:kassemllano-1,Adel M. Kassem Llano,IT
fl:jo_ln:sherman-20,John H. Sherman,US
fl:vl_ln:portnoy-1,Vladimir Portnoy,US
fl:mi_ln:taylor-35,Michael Taylor,US
fl:ya_ln:chiah-1,Yao Hean Chiah,SG
fl:st_ln:brassfield-1,Steven Robert Brassfield,US
fl:sw_ln:teoh-1,Swee Hin Teoh,SG
fl:do_ln:schultz-1,Douglas E. Schultz,US
fl:do_ln:evans-20,Douglas Robert Evans,GB
fl:mi_ln:joyce-14,Michael Joyce,CA
fl:ki_ln:balkudru-1,Kiran Aithal Balkudru,IN
fl:ri_ln:ferrell-1,Richard A. Ferrell,US
fl:ma_ln:ito-65,Masahiro Ito,JP
fl:yo_ln:samet-1,Yonatan Samet,IL
fl:do_ln:he-6,Dongsheng He,CN
fl:al_ln:tseng-4,Alan Tseng,US
fl:ra_ln:kanagovi-1,Ramakanth Kanagovi,IN
fl:ed_ln:heilig-1,Eduard Heilig,DE
fl:jo_ln:o'brien-24,John A. O'Brien,US
fl:ju_ln:delarua-1,Julian De La Rua,US
fl:vi_ln:granville-1,Vincent Granville,US
fl:ga_ln:krishnamurthy-1,Gaurav Krishnamurthy,US
fl:kl_ln:panzer-1,Klaus Panzer,DE
fl:gi_ln:bonaccorsi-2,Giuliano Bonaccorsi,IT
fl:wa_ln:simons-2,Wayne K. Simons,US
fl:gi_ln:beretta-1,Giordano B. Beretta,US
fl:sh_ln:park-5,Shang Hyeun PARK,KR
fl:ka_ln:skriner-1,Karl Skriner,DE
fl:ke_ln:yallup-1,Kevin Yallup,IE
fl:he_ln:bergonnier-1,Hélène Bergonnier,FR
fl:hi_ln:yamamoto-107,Hidetoshi Yamamoto,JP
02soqto7748zst6zu5p6dqroo,Tracy Sinoway,US
fl:st_ln:shymon-1,Stephen Shymon,US
fl:ke_ln:shimaoka-1,Keiichi Shimaoka,JP
fl:jo_ln:andreyo-1,Joseph Andreyo,US
fl:zh_ln:yun-7,Zhisheng Yun,US
fl:ra_ln:bakshi-1,Raman K. Bakshi,US
fl:ja_ln:davies-6,Jason Davies,GB
fl:yo_ln:eun-7,Yousook Eun,KR
fl:sa_ln:balraj-1,Sajith Balraj,US
fl:ch_ln:buffington-2,Charles A. Buffington,US
fl:je_ln:hou-1,Jen-You Hou,TW
fl:vy_ln:kezys-1,Vytautas Robertas Kezys,CA
fl:ta_ln:oka-32,Takafumi Oka,JP
fl:al_ln:lindem-1,"Alfred C. Lindem, III",US
fl:ya_ln:maeda-12,Yasuyuki Maeda,JP
fl:pe_ln:land-2,Peter Land,US
fl:ha_ln:bader-5,Harold Bader,US
fl:mo_ln:kim-103,Moon J. Kim,US
fl:ch_ln:paul-26,Christopher Francois Paul,US
fl:wo_ln:lee-358,Wonjun Lee,KR
fl:ka_ln:nandakumar-1,Karthik Nandakumar,SG
fl:si_ln:esfahany-1,Siamak Akhlaghi Esfahany,CA
fl:ke_ln:nakajima-11,Keigo Nakajima,JP
fl:ti_ln:jaquelzilch-1,Tiago JAQUEL ZILCH,BR
