patent_id,inventor_id
6101476,02po858qckt29ie1em53asu7b
7449871,fl:an_ln:talbot-1
11633728,fl:ch_ln:thieuleux-1
4593382,fl:ka_ln:fujishima-2
5148185,fl:ko_ln:watanabe-17
D261326,fl:te_ln:bell-2
6450225,fl:na_ln:yukawa-1
8472397,fl:ta_ln:suzuki-79
8167967,fl:sa_ln:kim-104
11620209,fl:ma_ln:yamane-16
D432435,fl:da_ln:quinlan-1
8319458,fl:si_ln:hiti-1
9429891,fl:mi_ln:toyoda-10
8248093,fl:sa_ln:han-8
9055163,fl:ja_ln:row-1
9818275,fl:ed_ln:redublo-1
11718646,fl:kr_ln:kumar-12
8433407,fl:ro_ln:stickney-1
8049253,fl:at_ln:isobe-3
10117469,fl:re_ln:l'italien-1
4145508,fl:mi_ln:bargain-1
9094078,fl:sa_ln:kim-124
9308358,fl:wi_ln:cimino-3
10183016,fl:sh_ln:zhuang-3
7589881,fl:no_ln:sugiyama-16
6803399,fl:wi_ln:schulz-9
9653945,fl:pr_ln:mishra-7
5403814,fl:we_ln:fory-2
D936249,fl:ro_ln:kilian-5
7099382,fl:le_ln:aronson-2
8149837,fl:lu_ln:yong-2
12003002,fl:hi_ln:kawahara-18
4045445,fl:ro_ln:hardy-6
10269567,fl:ti_ln:bao-3
D1041858,fl:wi_ln:portzline-1
4798819,fl:pa_ln:lewis-23
8691937,fl:pa_ln:eckerle-1
4053621,fl:fr_ln:seuter-1
8229974,fl:ry_ln:cox-4
10316287,fl:re_ln:gundry-1
6927203,fl:mi_ln:kinch-2
6650809,fl:ji_ln:he-126
8650965,fl:ta_ln:hidaka-11
4756824,fl:pa_ln:howard-12
11554153,fl:te_ln:horm-1
5252305,fl:no_ln:ezawa-1
7860431,fl:ma_ln:kitamura-29
7448385,fl:al_ln:sochaniwskyj-1
D1059790,fl:ev_ln:jones-12
11487059,fl:ke_ln:dezfulian-1
12153051,fl:st_ln:gygi-1
10291971,fl:da_ln:wang-236
9257497,fl:ch_ln:tsai-656
10098206,fl:an_ln:schmalz-1
6490351,fl:jo_ln:roberts-8
6780868,fl:je_ln:vilaine-1
8028560,fl:jo_ln:badiali-1
4886136,fl:na_ln:saito-20
11084622,fl:ro_ln:tipton-6
5725390,fl:ed_ln:watts-7
11465390,fl:le_ln:headings-1
12331117,fl:mi_ln:wright-26
10265991,fl:er_ln:hoarau-1
10633381,fl:he_ln:zecca-1
10619646,fl:je_ln:robinson-19
10860050,fl:yu_ln:chen-904
9942942,fl:ma_ln:nakagawa-40
7907639,fl:ku_ln:ramaswamy-1
7183900,fl:pa_ln:sullivan-25
9429248,fl:pe_ln:kankanala-1
8099774,fl:er_ln:yariv-1
6312084,fl:hi_ln:inoue-43
8373963,fl:ak_ln:katano-2
7787616,fl:ma_ln:deguchi-11
10653739,fl:mo_ln:elsawy-1
7783144,fl:an_ln:poon-1
9323873,fl:za_ln:shaar-1
11412727,fl:ti_ln:jones-11
12262410,fl:es_ln:vutukuri-1
8438019,fl:ja_ln:vainio-3
5093622,fl:wi_ln:balkman-1
10368409,fl:at_ln:nakagawa-5
9272882,fl:al_ln:senger-1
8430295,fl:xi_ln:liu-524
6258088,02psy0hc78il013dmayxcvy23
11199240,fl:ch_ln:shipman-3
12174010,fl:ak_ln:matsui-10
D413050,fl:de_ln:meyer-23
11096370,fl:he_ln:hofman-1
9533047,fl:an_ln:defougerolles-2
11579691,fl:ma_ln:marzorati-1
5721759,fl:ju_ln:raatikainen-1
4852757,fl:mi_ln:gold-9
8098570,02ptuh5ls94rjrncz7ks7hcc4
7137757,fl:wi_ln:cosban-1
8979532,fl:an_ln:petersson-1
9397212,fl:da_ln:cutler-12
11075820,fl:su_ln:amin-1
11226743,fl:do_ln:tomkins-1
11219814,fl:sa_ln:syed-23
6194787,fl:na_ln:senba-2
D765098,fl:dy_ln:edwards-1
11778911,fl:vi_ln:venkatesh-2
5856273,fl:jo_ln:shribbs-1
10873103,fl:ki_ln:kim-253
4497493,fl:su_ln:sall-1
11185440,fl:ri_ln:smith-55
D745436,fl:xi_ln:wu-44
4792570,fl:ja_ln:dunn-13
10832406,fl:ku_ln:yu-53
6102141,fl:ja_ln:hedlund-2
D833737,fl:la_ln:garra-1
7932987,fl:ch_ln:chao-42
9866229,fl:hs_ln:hung-20
12286082,fl:sa_ln:geissler-3
7633159,fl:si_ln:low-4
10116800,fl:it_ln:kan-1
10317404,fl:gl_ln:vonk-1
7994614,fl:se_ln:isozaki-1
9777759,fl:xa_ln:rosblanco-1
10253807,fl:jo_ln:heldmann-2
11688495,fl:ni_ln:svarich-1
8853323,fl:ma_ln:purgett-1
11914150,fl:ro_ln:taylor-31
8712642,fl:ul_ln:wuttke-1
10716801,fl:ju_ln:wanner-1
8734506,fl:ra_ln:cartier-1
7913344,fl:at_ln:takahashi-8
11048181,fl:ma_ln:iwasaki-28
9182696,fl:to_ln:takemori-6
6304684,fl:gl_ln:kimball-1
11332114,fl:ka_ln:sugie-3
D904902,fl:ji_ln:yang-592
10434318,fl:jo_ln:krueger-5
9102750,fl:li_ln:ma-1
D321356,fl:pa_ln:pauly-1
9304561,fl:mi_ln:cervanteslopez-1
D564574,fl:ju_ln:andrews-3
6339007,fl:yu_ln:wang-59
10218058,fl:mo_ln:kim-4
D358863,fl:ja_ln:reeves-9
6750763,fl:os_ln:lecea-1
8440849,fl:sa_ln:conoci-1
8247340,fl:ed_ln:peterson-5
11352979,fl:ma_ln:nickerson-2
11628844,fl:so_ln:roychowdhury-1
11160858,fl:ni_ln:escriou-1
11820766,fl:we_ln:zhang-135
7237602,fl:no_ln:yoshida-42
12076987,fl:yu_ln:ishida-30
4063395,fl:sh_ln:stewart-5
8281931,fl:cl_ln:leidecker-1
8549870,fl:su_ln:lee-335
11011939,fl:so_ln:jung-20
8977213,fl:ke_ln:jang-5
10614086,fl:te_ln:tung-6
11447025,fl:to_ln:murozono-1
7570601,fl:br_ln:baird-8
9689967,fl:ma_ln:hegde-9
D574062,fl:hs_ln:tsai-146
7094783,fl:pe_ln:glunz-1
6507793,fl:pa_ln:zoccola-1
11625955,fl:ra_ln:kumar-115
7550484,fl:yo_ln:zhu-6
10586310,fl:th_ln:vogels-2
D1084832,fl:ca_ln:alvarado-6
12238761,fl:in_ln:jang-74
10250070,fl:le_ln:pan-4
9671026,fl:an_ln:peters-18
9391195,fl:ru_ln:liu-40
9932473,fl:em_ln:iwatani-1
9499552,fl:xi_ln:zhu-192
8479006,fl:cr_ln:wittenberg-1
12200835,fl:qi_ln:deng-31
12321435,fl:xu_ln:qiu-23
8060057,fl:ju_ln:espejo-1
10507731,fl:hi_ln:imai-50
9445352,fl:zh_ln:wu-93
7693218,fl:mi_ln:eckhardt-1
D874708,fl:al_ln:das-5
7367176,fl:da_ln:o'neal-3
D753964,fl:tr_ln:schuler-1
9781055,fl:ga_ln:tao-3
11008389,fl:fl_ln:bender-1
11912131,fl:al_ln:courtial-1
7860468,fl:ho_ln:ju-4
11840506,fl:ro_ln:franke-5
10721929,fl:ko_ln:orimoto-1
D536690,fl:yo_ln:lee-351
9834305,fl:ba_ln:hibbs-1
8978377,fl:hi_ln:isono-5
9990587,fl:to_ln:nishikawa-21
5589367,fl:la_ln:grill-1
11757389,fl:ma_ln:barkow-1
7314392,fl:ri_ln:togashi-2
6794547,fl:an_ln:gaset-1
8620507,fl:ma_ln:bando-3
9526492,fl:st_ln:fitts-2
10563786,fl:ji_ln:chen-743
9683241,fl:ma_ln:zaman-1
12140199,fl:hi_ln:kawano-22
12287838,fl:ro_ln:castillo-6
9857278,fl:ma_ln:lebedev-1
6341831,fl:lu_ln:dasilva-19
D357322,fl:ge_ln:matthews-10
5259062,fl:ko_ln:pelonis-1
11431213,fl:ke_ln:kondo-5
10550872,fl:st_ln:bettio-1
9278629,fl:ph_ln:maguire-2
9525880,fl:pi_ln:yu-38
8052093,fl:st_ln:chupin-1
7211379,fl:jo_ln:harding-18
10556946,fl:ma_ln:maier-1
10724623,fl:ko_ln:inoue-25
8817485,fl:ri_ln:tuominen-1
6383114,fl:hi_ln:oba-15
D858437,fl:sh_ln:jiang-207
7883947,fl:ch_ln:li-772
11376344,fl:ni_ln:bayat-1
D313176,fl:hi_ln:fukuoka-3
D433526,fl:ma_ln:boomgaarden-1
6561824,fl:lo_ln:bolt-1
7361089,fl:te_ln:daly-3
10441589,fl:kl_ln:klumpp-1
8071528,fl:ki_ln:smith-17
4690993,fl:jo_ln:falcetta-1
8320268,fl:to_ln:yokota-20
10166078,fl:ke_ln:dyer-3
9309243,fl:pr_ln:chovatia-2
12333648,fl:my_ln:kim-396
D902638,fl:xi_ln:yu-27
11832179,fl:ja_ln:womack-13
10770990,fl:ja_ln:lee-716
8501787,fl:gr_ln:zahn-1
8837001,fl:da_ln:yamanaka-2
10899861,fl:ch_ln:scheufler-3
12263153,fl:ul_ln:broedl-1
11284650,fl:ma_ln:cordova-6
9621262,fl:ia_ln:timmins-1
5399704,fl:kl_ln:muller-3
6840039,fl:jo_ln:huh-6
9849036,fl:da_ln:calligori-1
5211611,fl:ja_ln:lammers-2
9136042,fl:hi_ln:nonen-1
9718299,fl:ro_ln:dilling-1
6754273,fl:da_ln:sackstein-1
6959937,fl:le_ln:derbis-2
11896196,fl:ja_ln:wade-17
6728035,fl:ak_ln:yoshikawa-7
10650748,fl:so_ln:kim-259
8077099,02q53hyw1a0xken1kcb1ahnd3
6622301,fl:ta_ln:iitsuka-5
4129939,fl:jo_ln:baldyga-1
7910510,fl:fl_ln:paul-1
11586391,fl:mu_ln:sharma-5
4281218,fl:ro_ln:lamarche-2
5242204,02q59l48wg568l54ezed1m3s7
D474516,fl:jo_ln:kuo-14
8636597,fl:ro_ln:steil-1
7012048,fl:jo_ln:gardner-12
5981916,fl:si_ln:griffiths-3
7591306,fl:gr_ln:hocking-1
9934085,fl:na_ln:muralimanohar-1
11446117,fl:ri_ln:raby-1
10190269,fl:da_ln:lowe-17
9772332,fl:ta_ln:ido-2
7678135,fl:tr_ln:maahs-1
10358803,fl:ki_ln:ukigai-1
10635563,fl:du_ln:garvey-1
10344960,fl:pe_ln:boesen-1
11938460,fl:sh_ln:jiao-6
10796849,fl:mi_ln:wang-240
10399751,fl:gr_ln:lambrecht-1
9800712,fl:ch_ln:kraft-5
5829162,fl:da_ln:pace-2
8041710,fl:li_ln:he-93
4891734,fl:he_ln:more-1
5250453,fl:to_ln:oku-10
10791761,fl:da_ln:brammer-1
10768108,fl:be_ln:ivarsson-1
9609294,fl:yu_ln:taniguchi-21
10893822,fl:na_ln:intrator-1
5792113,fl:fr_ln:kramer-8
10382926,fl:pr_ln:murthy-4
11494640,fl:yu_ln:ishiwaka-1
11062172,fl:ma_ln:takeda-43
11577361,fl:ro_ln:delamenie-1
12185716,fl:er_ln:strand-6
8851668,fl:ru_ln:spindelbalker-1
12224861,fl:ji_ln:cui-28
8423575,fl:al_ln:slominski-1
11279299,fl:ma_ln:shiratsuki-1
10301325,fl:ru_ln:zhang-110
8437037,fl:st_ln:lippens-1
10628380,fl:vi_ln:yadav-15
8358836,fl:sh_ln:maesato-1
10514893,fl:ma_ln:vakili-1
8749558,fl:ho_ln:tsai-19
5973964,fl:ma_ln:kishi-12
10313175,fl:ku_ln:park-47
11010298,fl:an_ln:saporito-1
11339261,fl:ta_ln:teranishi-2
7318311,fl:lu_ln:waesche-1
8885953,fl:ga_ln:johnson-28
12081257,fl:da_ln:kim-219
D520673,fl:jo_ln:wu-43
6807608,fl:ja_ln:dieffenderfer-3
11033217,fl:da_ln:mcnab-3
7301101,fl:ka_ln:suzuki-111
5040248,fl:ad_ln:kelly-8
D1009405,fl:ta_ln:wonders-1
4147452,fl:to_ln:ogasawara-21
4019072,fl:ke_ln:tani-8
5792397,fl:eu_ln:ritchey-1
12302638,fl:sa_ln:moon-34
4912225,fl:ry_ln:sato-7
D685711,fl:ar_ln:hale-2
5530586,fl:ma_ln:yasugaki-1
4494642,fl:ya_ln:hashimoto-20
8682426,fl:ka_ln:schoenbach-2
7809821,fl:an_ln:kegel-3
D621917,fl:am_ln:shah-17
6234879,fl:ta_ln:ohtani-9
9296598,fl:da_ln:ihle-3
10081650,fl:aa_ln:bloomfield-2
6479039,fl:ke_ln:gerenraich-1
6856510,fl:wa_ln:cheung-15
9030776,fl:hi_ln:ito-45
5183482,fl:mi_ln:najjar-1
4373186,fl:jo_ln:marshall-31
12318371,fl:ho_ln:nie-17
10851232,fl:jo_ln:kim-71
9881398,fl:de_ln:cantwell-1
11276267,fl:ia_ln:denny-1
4903723,02qcdxhtaesjkg7o3ttasdo3l
7270792,fl:ju_ln:reinoso-2
6447046,fl:th_ln:schutt-1
9125305,fl:th_ln:jones-28
4650646,fl:da_ln:karle-2
6138048,fl:da_ln:hayner-1
5780318,fl:se_ln:kanemaru-1
7761040,fl:ju_ln:hirayama-8
10778797,fl:ne_ln:asthana-1
7462673,fl:ma_ln:sunjuk-1
6220931,fl:to_ln:wada-44
9923383,fl:st_ln:herbst-1
3972052,02qd6hcju0y61px3qwqcg9jeu
7244694,fl:ke_ln:dismuke-2
10693246,fl:br_ln:dix-1
8242452,fl:ka_ln:shah-3
5349402,fl:hi_ln:wakabayashi-13
12197274,fl:ne_ln:thakur-4
12192611,fl:ma_ln:koizumi-25
D483587,fl:ru_ln:snell-4
10745386,fl:hu_ln:zhao-9
11318311,fl:gr_ln:molnar-1
11869172,fl:ha_ln:lin-55
7970575,fl:ch_ln:chen-505
7091731,fl:pe_ln:keller-11
11626199,fl:wi_ln:lam-18
9564489,fl:ye_ln:yeo-1
9495090,fl:me_ln:yokogawa-1
5776362,fl:sh_ln:kawaguchi-7
8926975,fl:jo_ln:medich-2
12393102,fl:ta_ln:shu-4
D347862,fl:di_ln:brettschneider-1
4983665,fl:ri_ln:backderf-1
8905949,fl:th_ln:charrel-1
6746080,fl:yu_ln:arii-1
11620302,fl:ca_ln:cheng-4
10903032,fl:ko_ln:leung-1
5955726,fl:ak_ln:sasaki-9
7151708,fl:hi_ln:miyashita-13
11212554,fl:fa_ln:leleannec-2
11482452,fl:ta_ln:han-28
8776933,fl:ry_ln:kobayashi-21
12220542,fl:al_ln:baenen-1
7251536,fl:sh_ln:akazaki-3
4711370,fl:pa_ln:goudy-1
5131606,fl:ar_ln:nordstrom-1
11556994,fl:wi_ln:leise-2
11126501,fl:pi_ln:ge-2
4535071,fl:ka_ln:kochloefl-2
9047511,fl:pr_ln:vargisc-1
7898394,fl:ja_ln:hibbets-1
5848217,fl:mo_ln:yamashita-6
10531509,fl:kr_ln:kiss-1
9337159,fl:jo_ln:boeck-2
5546400,fl:ke_ln:hironaka-6
D589349,fl:si_ln:conway-3
5500661,fl:ma_ln:uetuki-1
11240812,fl:ti_ln:wang-240
D552645,fl:gi_ln:yip-1
7283943,fl:ke_ln:yan-6
6383407,fl:yu_ln:kubota-16
6288212,fl:al_ln:patrzykat-1
11440810,fl:ta_ln:fujimoto-36
9426494,fl:mi_ln:casula-1
8666117,fl:ed_ln:bernal-2
8340024,fl:du_ln:kamstra-1
9036549,fl:se_ln:choi-362
6023737,fl:ja_ln:hardage-1
4754890,fl:mi_ln:kessler-11
8116017,fl:zb_ln:drozdowicz-1
8799425,fl:im_ln:khatib-1
7617996,fl:ch_ln:lee-1879
D952663,fl:ma_ln:melkersson-1
4224156,fl:al_ln:huff-5
6785127,fl:jo_ln:yang-111
5204954,fl:wa_ln:schwane-1
D1103528,fl:ca_ln:hu-15
10890541,fl:ye_ln:kuo-18
7873917,fl:ro_ln:brinkmann-1
5236196,fl:ka_ln:blankenburg-1
10175404,fl:hy_ln:choi-356
7629425,fl:kl_ln:schnell-1
5461198,fl:ja_ln:delalle-1
11370183,fl:sh_ln:morishima-4
11621424,fl:hi_ln:sakata-2
5014472,fl:st_ln:svensson-8
9694699,fl:ku_ln:kelty-1
6867496,fl:no_ln:hashimoto-28
4655188,fl:se_ln:otani-4
10345786,fl:er_ln:kline-3
11159325,fl:ra_ln:singh-149
8747937,fl:sa_ln:domon-2
4950047,fl:ro_ln:hawk-4
6850671,fl:sh_ln:carnevale-1
12378364,fl:ki_ln:kang-10
4894601,fl:ha_ln:watkins-7
D453825,fl:st_ln:young-66
11804328,fl:ke_ln:lee-202
6229672,fl:ch_ln:lee-1623
10953743,fl:th_ln:schaefer-10
8045435,fl:ma_ln:sasaki-51
10073500,fl:ja_ln:cooper-50
8729463,fl:li_ln:calton-1
7954362,fl:al_ln:dogru-1
D749447,fl:st_ln:reichelt-2
9713417,fl:le_ln:krivopisk-1
7134750,fl:te_ln:sekine-3
6652341,fl:st_ln:ogg-3
4926497,fl:jo_ln:ruppel-5
6141777,fl:ge_ln:cutrell-1
5513451,fl:ka_ln:ohno-37
PP12791,fl:ji_ln:singh-13
10600803,fl:ta_ln:yamanaka-26
8575036,fl:da_ln:lazovsky-1
11540477,fl:ru_ln:fox-1
8483123,fl:ha_ln:zheng-118
9059414,fl:to_ln:yamaguchi-34
6869857,fl:la_ln:chan-43
4498522,fl:wi_ln:nelson-25
7863788,fl:ka_ln:ludewig-1
10113994,fl:fr_ln:lubrano-1
9737848,fl:yu_ln:handa-4
6309157,fl:er_ln:amann-1
5405747,fl:ri_ln:posner-2
10976109,fl:di_ln:welch-1
9824573,fl:ma_ln:holt-14
6061367,fl:ch_ln:siemers-1
D944165,fl:pa_ln:mccormack-2
5758329,fl:bi_ln:hartley-1
12480138,fl:su_ln:snoek-1
6649650,fl:hi_ln:kampasi-1
8804000,fl:ch_ln:chang-1458
12279641,fl:pa_ln:braxton-2
11461974,fl:jo_ln:gray-61
10283210,fl:yu_ln:su-69
10369122,fl:bi_ln:li-104
8245843,fl:ch_ln:wu-1238
12485141,fl:eu_ln:duan-1
7951412,fl:da_ln:britt-6
9061360,fl:ha_ln:ericsson-1
7259936,fl:ta_ln:namekawa-1
8447075,fl:do_ln:wilson-46
10377688,fl:st_ln:krupa-1
11059229,fl:go_ln:obegi-1
7525752,fl:ma_ln:kawamura-37
5117824,fl:jo_ln:ballis-2
6715789,fl:ta_ln:hosokawa-31
6739336,fl:an_ln:steiner-3
8337470,fl:je_ln:gray-32
11252011,fl:an_ln:rao-37
10057443,fl:to_ln:hirao-17
10676502,fl:la_ln:cummings-3
8750969,fl:sa_ln:pelo-1
3973154,fl:al_ln:broadway-1
7398634,fl:pe_ln:sanguinetti-1
8437783,fl:st_ln:gustafsson-2
11762915,fl:to_ln:howard-2
11185584,fl:mi_ln:rycyzyn-1
7632591,fl:bo_ln:lee-60
7920345,fl:sh_ln:iwasaki-18
5198583,fl:to_ln:mitt-1
8560850,fl:ya_ln:li-254
D654528,02qoozyg2e9ogvp7zj13ao2k7
9848224,fl:pe_ln:lipa-1
4804588,fl:gr_ln:murphy-5
8738891,02qow0hfjf0w2ocyq3devy48e
11299859,fl:co_ln:coots-1
12039785,fl:em_ln:danna-1
10904310,fl:ra_ln:abildgren-1
6669236,fl:ma_ln:hollwarthoberholz-1
9472601,fl:sh_ln:yamazaki-59
9083016,fl:to_ln:skiba-2
11256533,fl:al_ln:grechishkin-2
6775819,fl:st_ln:zhou-8
8162717,fl:ch_ln:down-2
8688146,fl:ev_ln:quisenberry-1
6192889,fl:ro_ln:morrish-1
12414042,fl:ar_ln:papasakellariou-2
6804673,fl:hi_ln:sugahara-6
5007180,fl:mi_ln:christ-1
10050664,fl:er_ln:landi-2
7273452,fl:lo_ln:barbato-2
5375342,fl:ga_ln:giesler-1
5916870,fl:jo_ln:lee-288
7278466,fl:ak_ln:fujisaki-3
D757871,fl:jo_ln:dipert-2
D1057768,fl:da_ln:turner-33
12298598,fl:ts_ln:mizrahi-1
4910301,fl:mu_ln:kaplan-1
4970026,fl:ro_ln:mueller-8
5113002,fl:ro_ln:west-12
4921670,fl:gu_ln:crass-2
11756592,fl:by_ln:jeong-40
8188481,fl:sy_ln:yanagisawa-2
11989739,fl:ba_ln:pugazhendhi-1
11134503,fl:wa_ln:abdelshahid-2
6149115,fl:fr_ln:gates-2
D295357,fl:ke_ln:mizuma-1
D662533,fl:hs_ln:chang-23
10596358,fl:sc_ln:uhland-1
8308643,fl:jo_ln:schaar-1
9643276,fl:sc_ln:rozmarynowski-1
12067208,fl:ke_ln:yeo-3
D714439,fl:er_ln:huang-21
6458528,fl:br_ln:mermer-1
8585791,fl:ka_ln:nakayama-25
10574998,fl:de_ln:marpe-2
12224017,fl:zh_ln:zhou-217
5356593,fl:ro_ln:heiberger-2
11153488,fl:an_ln:antesberger-1
8983426,fl:wi_ln:garrett-7
6475578,fl:ru_ln:gehrke-1
8792040,fl:to_ln:gotoh-14
7796274,fl:ma_ln:mengel-2
7206718,fl:ja_ln:ulbrecht-1
10706601,fl:hu_ln:svendsen-1
7470591,fl:da_ln:o'meara-2
7179773,fl:ja_ln:glessner-2
6396851,fl:da_ln:daly-6
7825356,fl:sc_ln:augustine-1
D716153,fl:ud_ln:bodmer-1
9286246,fl:to_ln:kakeda-1
6132906,fl:ta_ln:mitate-1
8844515,fl:pa_ln:maeda-1
11372474,fl:je_ln:jarrett-5
12236241,fl:ce_ln:airaud-2
10662878,fl:ro_ln:chavez-8
9463304,fl:ma_ln:zanchi-2
12424616,fl:si_ln:foxon-1
8542835,fl:mo_ln:tamura-1
6382226,fl:br_ln:larson-8
10051497,fl:va_ln:parihar-1
5781209,fl:ma_ln:yoshimura-29
6406864,fl:ji_ln:safar-1
9474757,fl:kr_ln:hege-1
7499174,fl:jo_ln:farah-6
6726830,fl:to_ln:kikuchi-9
7742316,fl:ju_ln:lim-79
10382882,fl:po_ln:hu-12
5510001,fl:be_ln:kressner-1
9520808,fl:al_ln:ritter-4
7967451,fl:bi_ln:chen-71
8726924,fl:ge_ln:loeffler-2
9147362,fl:ol_ln:belik-1
8971155,fl:ei_ln:yamakawa-3
10597935,fl:sc_ln:cheslock-1
9991835,fl:mi_ln:hirata-20
10369459,fl:li_ln:bucci-1
10049945,fl:al_ln:reznicek-1
9297174,fl:st_ln:ventling-1
5575171,fl:ya_ln:fujiwara-9
7236390,fl:we_ln:chang-270
11781985,fl:th_ln:baker-8
10185528,fl:ka_ln:nishiyama-29
10405602,fl:jo_ln:moshopoulos-1
11585237,fl:al_ln:gendraud-1
11345623,fl:ol_ln:mjelde-1
12033327,fl:qi_ln:chen-271
11866365,fl:ta_ln:shimizu-38
8673879,fl:br_ln:thoerner-1
10247775,fl:an_ln:wang-63
9502346,fl:ch_ln:lu-142
D501191,fl:uw_ln:siebke-1
8339367,fl:je_ln:dods-1
12170557,fl:ju_ln:li-39
4890857,fl:an_ln:decortanze-1
12488284,fl:mi_ln:deng-7
4167712,fl:fi_ln:bartoli-1
D565065,fl:ke_ln:crookshanks-2
10745783,fl:da_ln:tabayashi-1
8170867,fl:ni_ln:germain-1
11255221,fl:da_ln:zatorski-2
8065048,fl:mi_ln:gessner-3
12264587,fl:ma_ln:eisenhauer-2
7028856,fl:br_ln:laundry-1
5730448,fl:j._ln:spence-1
5971014,fl:ga_ln:duren-1
9949371,fl:ei_ln:nagata-1
8858649,fl:or_ln:jonsson-2
11463886,fl:sr_ln:yerramalli-2
10369761,fl:ka_ln:soder-2
10509199,fl:jo_ln:putman-4
7435725,fl:ri_ln:rosenbloom-2
11682402,fl:ja_ln:yoo-28
9092646,fl:fr_ln:chan-2
11769523,fl:te_ln:uemura-4
9846669,fl:sr_ln:krishnan-19
8004041,fl:ka_ln:ohnishi-5
11266239,fl:yi_ln:jhao-2
8895532,fl:ed_ln:puchelle-1
7601890,fl:al_ln:vaneenennaam-1
6965517,fl:da_ln:gauthier-3
4975178,fl:ja_ln:kegerreis-1
8791380,fl:ka_ln:toda-12
8239529,fl:pe_ln:ranjan-1
10914301,fl:he_ln:schmidt-10
D339605,02qznbjpahol3copfa1j19hx8
10326007,fl:ti_ln:mcardle-1
4913968,fl:al_ln:pocius-1
11197344,fl:ru_ln:zheng-11
8062940,fl:to_ln:satonaka-2
D998429,fl:zh_ln:tian-97
4572785,02r05ndayzgh4iky94d11ljks
5680049,fl:ja_ln:maissa-1
8454175,fl:gu_ln:wang-81
12039975,fl:vi_ln:auvray-1
6360538,fl:cl_ln:miller-36
11643801,fl:sp_ln:tuell-1
11745340,fl:sh_ln:li-23
12441938,fl:ta_ln:kameyama-2
9740932,fl:sh_ln:venkatesha-1
7734607,fl:ch_ln:lawrence-12
D993390,fl:li_ln:graine-1
9323064,fl:da_ln:chen-70
5999411,fl:na_ln:patel-60
6309317,fl:ro_ln:joss-2
11815123,fl:ri_ln:lukes-1
7288631,fl:di_ln:communi-1
10253603,fl:an_ln:grattan-1
8813272,fl:wi_ln:ball-5
8902145,fl:at_ln:umezaki-1
12075689,fl:do_ln:park-46
8444129,fl:do_ln:macleod-8
4712977,fl:st_ln:gerfast-1
8041889,fl:ma_ln:miyamoto-14
10664368,fl:gr_ln:mcbride-1
10552144,fl:mi_ln:harnischfeger-1
8799900,fl:al_ln:kodorkin-1
11244478,fl:ta_ln:mizukura-1
5635487,fl:vl_ln:gurevich-1
D611888,fl:ry_ln:warren-2
6630811,fl:ri_ln:gioscia-1
5985990,fl:wi_ln:kuester-2
8896870,fl:ju_ln:hase-1
8983413,fl:vo_ln:neubauer-1
5121910,fl:jo_ln:hajek-1
6688481,fl:ch_ln:fuhrmeister-1
10599639,fl:be_ln:forghani-1
11441938,fl:ro_ln:dixon-2
6496359,fl:iv_ln:sutherland-2
5290708,fl:hi_ln:minakawa-1
8988179,fl:jo_ln:park-324
D511066,fl:pi_ln:garner-1
9465951,02r3hisiz3f36y3jq0dusetz0
D769018,fl:vi_ln:yedikian-1
11893154,fl:se_ln:kim-103
7336246,fl:hi_ln:miura-42
D1089640,fl:ke_ln:nakajima-4
8245814,fl:at_ln:yao-1
9680136,fl:se_ln:yoo-109
8626713,fl:an_ln:solomon-1
7508025,fl:ki_ln:ahn-15
7874729,fl:ma_ln:kawano-20
4333512,fl:ma_ln:kanbe-9
9556164,fl:be_ln:salvador-1
4993357,fl:ch_ln:scholz-3
10969855,fl:ju_ln:heo-8
4144480,fl:mi_ln:akatsu-4
10795706,fl:we_ln:zhang-156
6695014,fl:fr_ln:blase-1
5760158,02r4vz6rz8asi5tr8e8iqouij
5462759,02r4w3lead56ts7gsdpgnxf0g
8408573,fl:ca_ln:winefordner-1
10892190,fl:at_ln:harikai-1
4009830,02r5f5gn504igmqhvqfq43yvg
12272693,fl:ch_ln:lin-460
11862662,fl:su_ln:saito-10
7292189,fl:r._ln:duckworth-2
D299221,fl:lu_ln:borromeo-1
7627216,fl:xi_ln:chen-246
6533400,fl:ta_ln:saito-68
6075358,fl:wo_ln:hetzel-1
10938952,fl:va_ln:madhuri-1
8601192,fl:ta_ln:morimoto-23
7782654,fl:ta_ln:hayashi-39
7961633,fl:ch_ln:thiessen-1
10420378,fl:jo_ln:kosak-2
6237979,fl:ke_ln:smith-139
10961371,fl:ni_ln:seeboth-1
10949482,fl:pe_ln:dimaria-1
5711630,fl:sh_ln:kodama-14
9727630,fl:ch_ln:uchendu-2
12136052,fl:da_ln:park-51
11160855,fl:av_ln:prasad-1
4241270,fl:jo_ln:dean-17
9151859,fl:da_ln:martin-77
6314603,fl:mi_ln:sobo-1
8364644,fl:su_ln:periyagaram-2
8094614,fl:ju_ln:mcnew-2
6430574,fl:la_ln:stead-1
8407779,fl:sa_ln:shah-88
10158809,fl:ya_ln:shibata-15
9595470,fl:ju_ln:gao-15
D841642,fl:ju_ln:eslava-1
8147464,fl:ge_ln:callan-2
4310333,fl:vo_ln:schmidt-1
4025612,fl:ev_ln:barber-3
12346095,fl:ro_ln:li-53
10861393,fl:yo_ln:kim-96
5884558,fl:da_ln:nakamura-11
12292385,fl:ch_ln:kong-8
7233499,fl:go_ln:yu-6
